subdistrict_id,subdistrict_url,street_url,cutsheet_url
103,https://www.viewpoint.ca/forsale/subdistrict/103,https://www.viewpoint.ca/forsale/street/103/5123/Conrod-Beach-Road-Lower-East-Chezzetcook,https://www.viewpoint.ca/cutsheet/202603649/5/Lot-XA2-Conrod-Beach-Road-East-Chezzetcook
103,https://www.viewpoint.ca/forsale/subdistrict/103,https://www.viewpoint.ca/forsale/street/103/5123/Conrod-Beach-Road-Lower-East-Chezzetcook,https://www.viewpoint.ca/cutsheet/202511625/5/Lot-5-Conrod-Beach-Road-Lower-East-Chezzetcook
103,https://www.viewpoint.ca/forsale/subdistrict/103,https://www.viewpoint.ca/forsale/street/103/5123/Conrod-Beach-Road-Lower-East-Chezzetcook,https://www.viewpoint.ca/cutsheet/202511605/5/Lot-1-Conrod-Beach-Road-Lower-East-Chezzetcook
103,https://www.viewpoint.ca/forsale/subdistrict/103,https://www.viewpoint.ca/forsale/street/103/5127/Conrod-Settlement-Road-Conrod-Settlement,https://www.viewpoint.ca/cutsheet/202606117/1/144-Conrod-Settlement-Road-Conrod-Settlement
103,https://www.viewpoint.ca/forsale/subdistrict/103,https://www.viewpoint.ca/forsale/street/103/5419/Covey-Lane-Porters-Lake,https://www.viewpoint.ca/cutsheet/202508174/5/183-Myra-Road-Porters-Lake
103,https://www.viewpoint.ca/forsale/subdistrict/103,https://www.viewpoint.ca/forsale/street/103/6721/Earl-Court-Porters-Lake,https://www.viewpoint.ca/cutsheet/202603926/1/27-Earl-Court-Porters-Lake
103,https://www.viewpoint.ca/forsale/subdistrict/103,https://www.viewpoint.ca/forsale/street/103/6768/East-Chezzetcook-Road-East-Chezzetcook,https://www.viewpoint.ca/cutsheet/202518381/5/Lot-1-East-Chezzetcook-Road-East-Chezzetcook
103,https://www.viewpoint.ca/forsale/subdistrict/103,https://www.viewpoint.ca/forsale/street/103/6768/East-Chezzetcook-Road-East-Chezzetcook,https://www.viewpoint.ca/cutsheet/202527431/5/Lot-2025-R-East-Chezzetcook-East-Chezzetcook
103,https://www.viewpoint.ca/forsale/subdistrict/103,https://www.viewpoint.ca/forsale/street/103/6770/East-Chezzetcook-Road-Lower-East-Chezzetcook,https://www.viewpoint.ca/cutsheet/202605050/1/1557-East-Chezzetcook-Road-Halifax
103,https://www.viewpoint.ca/forsale/subdistrict/103,https://www.viewpoint.ca/forsale/street/103/67868/Maverick-Lane-Devon,https://www.viewpoint.ca/cutsheet/202604773/1/11-Maverick-Lane-Devon
103,https://www.viewpoint.ca/forsale/subdistrict/103,https://www.viewpoint.ca/forsale/street/103/67868/Maverick-Lane-Devon,https://www.viewpoint.ca/cutsheet/202602369/1/44-Maverick-Lane-Devon
103,https://www.viewpoint.ca/forsale/subdistrict/103,https://www.viewpoint.ca/forsale/street/103/67868/Maverick-Lane-Devon,https://www.viewpoint.ca/cutsheet/202602435/1/108-Old-Guysborough-Road-Devon
103,https://www.viewpoint.ca/forsale/subdistrict/103,https://www.viewpoint.ca/forsale/street/103/67868/Maverick-Lane-Devon,https://www.viewpoint.ca/cutsheet/202603456/1/83-Maverick-Lane-Devon
